translate-f49754ad-1324-4296-a01f-2e7aa9dc9491,Leave the cave,离开洞穴
translate-de882c3b-48bc-4cf7-a62c-72a33595c7d1,leave,离开
translate-fa8a51e1-bb4b-456f-a33e-bbaebf8159ac,"A cave located by the sea, sea breeze.","一个位于海边的洞穴,海风习习。"
translate-b9148bd5-9867-4d2d-88e5-9e7a08c84bf0,Quagmire,泥潭
translate-26bf0f96-b20b-40fc-ab81-7c10d11a73a2,seawater,海水
translate-046c7857-81df-4a6a-80df-19b0e0825cf7,"A quagmire, I can collect mud piles and dead leaves here.","一个泥潭,我可以在这里收集泥堆和枯叶。"
translate-b03c09ac-9cd7-46f8-86cb-b08b892003d8,Excavate,挖掘
translate-85d459e5-e664-4b0f-94ab-c89f9c7b4006,Mud,挖泥巴
translate-7bb6e754-b11a-4dc6-9d19-8edfe50f7462,Collect,收集枯叶
translate-74b60264-72b3-45f6-9819-1ec7c5cfc99e,The planted red coral is quite beautiful!,"种植好的赤红珊瑚,相当好看！"
translate-41a5557a-69bc-4dd9-9c16-520e1f7dda2e,Coral in the bottle,瓶中珊瑚
translate-ec736a21-c7a1-4b77-a77f-550983cc1fe4,Absorb salt,吸收盐分
translate-8c9265c9-59ff-481c-8fbe-1b3892a17680,Absorbing salt ...,吸收盐分中……
translate-123b9b3c-6a49-42e8-9302-3cb3fccf8abf,The salt has been absorbed!,盐分已吸收完成！
translate-bba0f420-e5ec-4b47-8b43-1f00cde82793,Place salt water,可放置盐水
translate-3358a3a7-378d-4a13-8f29-d0734edb90ff,A coral potted plant.,一种珊瑚盆栽。
translate-652fa93f-0080-44eb-aca1-a52a13bd63cf,Need red coral,需要赤色珊瑚
translate-9aa05af7-9244-49da-9ae0-1606feae6e88,Hold up,拿起
translate-c2ac9f0d-2951-4042-88c4-14350463f85c,A red coral is a living in salt in salt water.,"一朵赤红的珊瑚,以盐水中的盐分为生。"
translate-b0771619-85c7-48c4-b838-5b391ba018fe,Red coral,赤色珊瑚
translate-cb66202c-8d46-4aac-87eb-c25852d0de1c,Crimson Lake,绯红之湖
translate-38403f5c-22fd-48fc-923e-d62704e9a061,"Under the blessing of the Elf, your werewolf partner completed the hunting.","在土之精灵的庇佑下,你的狼人伙伴完成了狩猎。"
translate-47b686ea-75a1-41bd-8177-657226856d87,Hunting-Wind,狩猎-风
translate-acc3a829-f54e-4265-a333-f6a01e844ebc,"Under the blessing of the water elves, your werewolf partner completed the hunting.","在水之精灵的庇佑下,你的狼人伙伴完成了狩猎。"
translate-bab77f0c-ba03-44f4-8a8b-c81fd320b591,Hunt-water,狩猎-水
translate-90fecd3c-6c71-4674-a369-2bc5a276131c,"Under the blessing of the elves of Fire, your werewolf partner completed the hunting.","在火之精灵的庇佑下,你的狼人伙伴完成了狩猎。"
translate-970302a7-aaf3-4f75-b769-b6cfa3c0608e,Hunting-Fire,狩猎-火
translate-bcfbcd88-e21d-4604-9561-c63889f01635,"Under the blessing of the elves of the wind, your werewolf partner completed the hunting.","在风之精灵的庇佑下,你的狼人伙伴完成了狩猎。"
translate-a130b0a3-1894-43b5-b3d7-a18737fcc0b0,Your werewolf partner is ready to go out to hunt! Which elves will be blessed this time?,你的狼人伙伴准备出门狩猎啦！这次要祈求哪位精灵的庇佑呢？
translate-eb50dbdf-184a-4e4f-a7f1-d33c415d5ed8,Hunting and prayer,狩猎祈祷
translate-b84ecb21-8872-4a85-93db-6de3db674723,Elf,土精灵
translate-ff8e6f35-3ff2-4feb-b347-68ae45671f64,Need wind magic points,需要风魔法点
translate-b0448e84-bbb8-4537-9260-2eaa9e8dff6d,Water Spirit,水精灵
translate-e9242672-65b6-4d57-8934-111851da6899,Fire elf,火精灵
translate-20225139-ee25-4552-804d-650993f772e0,Wind elf,风精灵
translate-0bf6f97a-d205-4fc6-a2f2-b8726eaa11d3,"The powerful werewolf partner, let you be a macaque.","强大的狼人伙伴,让你当猕猴。"
translate-982d74dd-711e-4a38-b369-176e5d33e882,slaughter,屠宰
translate-3996eb60-40c5-424b-b521-70a06dca5d54,Extract,提取纤维
translate-9da9f24d-0a88-4fd9-a194-f95bdfd07dbb,Departure,出发狩猎
translate-14cc85f9-de73-4e8d-820e-a9311d182da4,play,玩耍
translate-0eee1bd7-39d5-49bd-9d4a-1a1df61534d7,Fierce battle,激战
translate-aa8d2108-5202-4823-bd90-8b62bef2b09e,"It's so painful, there is no way to fight ...","太痛了,没办法激战……"
translate-f3eafb3f-307e-4752-af0d-61244c5a1824,Current world cave,现世洞穴
translate-32450979-0a11-43da-9da9-b2e1ad23acbe,A cave full of mystery.,一个充满神秘感的洞穴。
translate-73e15008-b875-4194-bfd0-3d5f5cc743b0,Bat cave,蝙蝠洞
translate-f0f01553-db7c-485d-a351-25c283b5bf1b,mining,采矿
translate-89bc6ed2-bd69-425e-9efc-a42fa3445978,Enter the world cave. \n \n <b> (only the hand can be taken away) </b>,进入现世洞穴。\n\n<b>（只有手牌可以带走）</b>
translate-70e17dc5-1d67-43db-8c30-716f8c29b2d6,Move to this world cave,移动到现世洞穴
translate-23330ae2-ca30-4e12-945e-7883e9a29df2,Enter the bat cave. \n \n <b> (only the hand can be taken away) </b>,进入蝙蝠洞。\n\n<b>（只有手牌可以带走）</b>
translate-57f5dae0-15d1-4b29-a2ef-c18ee7e6c571,Move to bat cave,移动到蝙蝠洞
translate-afde4485-a351-4f1f-9521-276f57d488a4,Enter the Cave Cave. \n <b> (only the hand can be taken away) </b>,进入来生洞穴。\n<b>（只有手牌可以带走）</b>
translate-afca0f71-82a5-48f0-aa51-cd8314250cb2,Move the arrival of raw caves ...,移动到来生洞穴……
translate-d9939391-08d4-4963-ad7e-72184b9a393e,Zodiak's box,佐迪亚克之箱
translate-96def690-1e2c-48b0-9808-ee9bb33fa53f,Heidelin Box,海德林之箱
translate-5c7358c1-dcaa-4490-8f7a-326397d814c8,A box.,一个箱子。
translate-af878622-6eec-4afd-8208-d1144918b202,Zurwan Box,祖尔宛之箱
translate-ea6aba92-5a58-4bf3-a4ac-37400c603a66,Need wood,需要木材
translate-bba94e24-362a-4a7e-b5b1-d106bf96c200,"A vertical swamp, be careful.","一片植物丛生的沼泽,小心行事。"
translate-c335a057-b915-4210-b388-61a760ca21de,Mobilize,伐木
translate-36cde59d-02b0-44b6-a87b-c928da4f9be7,"A large mud pit, I can dig the mud pile here.","一个大泥坑,我可以在这里挖掘泥堆。"
translate-87f76025-387b-47ee-92d8-ef10e76ea526,Digging soil,挖掘泥土
translate-1df0bb68-eb2a-4ae0-aa4e-b99530a5552c,Large mud pit,大泥坑
translate-f701ef0d-c286-45f8-9b86-e9629d7ecb5a,Collect mud,收集泥堆
translate-2626f33b-81c8-47bf-aff7-4b8a69bbec21,A moon well with clean water inside.,"一口月亮井,里面有干净的水。"
translate-9ada6dfc-658c-40a0-b3d5-383ba7a5802d,Moon well,月亮井
translate-76697ec5-d1a3-46d8-b006-3a111212fa2c,Berrying from the tree.,从树上摘下的莓果。
translate-b6442fc9-83be-4176-b7c9-2524a67741ca,Berry,莓果
translate-d30194bc-e1e9-43d2-b6e2-be3ae31c97c2,A berry tree can pick berries.,"一颗莓果树,可以采摘莓果。"
translate-d5ca7231-9766-45d8-bcea-fe2b2cdb79aa,Berry tree,莓果树
translate-00e9f871-4a95-45fe-baf6-6236411f39fc,pick,采摘
translate-41fe1a25-f3e5-4368-8340-51a45a131eb7,Enter the entangled swamp and do it carefully! \n \n <b> (only the hand can take away) </b>,"进入纠缠沼泽,小心行事!\n\n<b>（只有手牌可以带走）</b>"
translate-88922cb1-8719-4b58-baaa-e886fcf4a9a4,Move to entangle swamps,移动到纠缠沼泽
translate-a5f7c039-a5e3-4edf-81d4-a979d4fed0dc,"An old room, I can also settle here.","一座旧房,我也可以在这里安家。"
translate-9d09c788-5028-4b62-8230-0f04e235494e,Old room,旧房
Env_Mangroves_CardDescription,A beautiful place full of maple trees.,一片满是枫树的美丽之地。
translate-f216b542-d223-4cc4-b67f-32f77fd29c03,Crimson,绯红之境
translate-9a112810-e2fd-48b5-af68-cffeb80a0b06,You cut yourself when you explore the ruins,你在探索遗迹时割伤了自己
translate-4a8a6ffc-2a5b-4ab0-bdd9-c48818389555,A thick soil core can give birth to 3 farmland.,"一块厚土核心,可以催生3块农田。"
translate-92b213ec-7eb2-4cf1-9bdf-5c5485064f5f,Thick soil core,厚土核心
translate-b1e6aafe-31d2-4236-aa9b-84dbd023c2cb,Spawn farmland,催生农田
translate-525456cd-de29-44fa-a75b-d484693cf4a3,"A guardian, but has lost most of the effects, its existence makes me feel that I am not alone.","一台守护者,不过已经失去大部分功效了,它的存在,让我感觉自己不是孤身一人。"
translate-be87b439-30ed-4f52-8621-86414420999c,protector,守护者
translate-41c2c888-202a-4299-9f74-17f08fbd691e,Melting fire core,熔火核心
translate-568ca402-a1f1-405b-a073-5a75b388b784,"A waste boat, I can search for useful babies here, but be careful of injury.","一艘废船,我可以在这里搜寻有用的宝贝,但是要小心受伤。"
translate-7c5500bc-f156-40ed-bb1d-3dd31415d8a0,Scrap boat,废船
translate-6ac63ec7-8e21-4d8f-819e-5da02c033f28,Explore waste boats,探索废船
translate-40ee18c4-fb99-4b63-b4eb-8744c4c7eea4,Enter the old house.,进入旧房。
translate-588640d9-adad-400a-a930-37fa306e7e4a,Enter the old house,进入旧房
translate-209de2db-7305-48f9-a76a-ab676640c12a,"A maple tree, there are some falling branches under the tree.","一颗枫树,树下有一些掉落的枝丫。"
translate-8445bba1-0208-4bbf-9b34-1013e350b5f2,maple,枫树
translate-1ba0bd44-7bec-432a-92bb-9853fb86949b,Collecting branches,收集枝丫
translate-c973c74a-ce4a-4bb1-adb7-f626ec5f793d,An alchemy table can fill the core of the fire.,"一个炼金台,可以为熔火核心充能。"
translate-9856ec5f-0aa0-41fb-9269-9d2a9956561a,Replenish energy,补充能量
translate-3e54f2de-62e6-49fc-8cf2-aa4d3f84ae16,Alchemy table,炼金台
translate-763b5b83-1e94-4abb-a70a-48ad784525ea,The core of the starting fire can provide me with calories.,"启动的熔火核心,能给我提供热量。"
translate-8529aad6-2808-4a38-aca9-1f7d5340ad4e,Core Molition Fire-Start,熔火核心-启动
translate-f2f2460d-d3bf-40d6-b10a-0c052ee6bc5d,closure,关闭
translate-5a8c61b0-2cbb-483e-947a-267b6729ad0b,energy,能量
translate-07425612-4c07-4433-8748-f930c5865ce4,The core of the fire has no energy!,熔火核心没有能量了！
translate-ef73aa39-71b6-4942-a872-de0d93df017a,Extinguish,熄灭
translate-e4bebdc7-cee5-47d8-9f9a-289449b114e0,"A melting fire core, I can start it to obtain heat.","一颗熔火核心,我可以启动它以获取热量。"
translate-c0ed0da7-c859-48b4-871f-219511f85c49,start up,启动
translate-f5e2e339-10f0-4b01-bee4-e2be2e425b31,No energy anymore,没有能量了
translate-2e3b252c-5dd6-4f70-a072-fc35eec616a9,A beautiful place full of maple trees.,一片满是枫树的美丽之地。
translate-79739267-ee6a-48ea-a0d8-ee99aca0ac79,explore,探索
translate-a43f97e8-258a-4a7c-97a5-60ebb6e7e2d1,Crimson Realm is finished,绯红之境探索完毕
translate-44183984-fb6c-4b69-aa35-c8c64e15e2d6,remains,遗迹
translate-0445466f-76d3-45d7-a7d2-7df867dfb9f0,A beautiful place full of maple trees. <b> (only the hand can take away) </b>,一片满是枫树的美丽地方。 <b>(只有手牌可以带走)</b>
translate-121a5b42-a005-48a4-80ee-2d9f6147b30c,Go to the realm of crimson ...,前往绯红之境……
translate-70e957fc-8b1f-4c62-9eca-e42097db7448,"An old relic, I can explore treasures inside, but be careful of injury.","一座古老的遗迹,我可以在里面探索宝物,但是要小心受伤。"
translate-bba3c8ee-4a79-4bf3-960a-c72c5b2b2409,Exploration,探索遗迹
translate-1bc78062-0d87-4a07-9ecd-a3981e288c36,Cellar (arbitrarily),地窖（任意）
translate-8205afef-7af0-4dec-b4c2-d7990a6c25c1,Well (arbitrarily),水井（任意）
translate-e7c79c63-c67e-404c-a069-c43f1d3f45b9,Water cellar (arbitrarily),水窖（任意）
translate-e280625d-6166-48ec-b1c9-ca1c48a101e8,"Refreshing the brain to cure damage, mint good!","提神醒脑治损伤,薄荷好耶！"
translate-76d8969d-4cc2-4ab2-8853-ed527bedea40,Mint,薄荷
translate-3259f2a6-f866-410b-b334-3011f6646be1,I can collect mint here,我可以在这里采集薄荷
translate-7d983f6a-976a-4401-b4ee-cdbb42a955ff,Mint,薄荷丛
translate-7cb58676-8236-4be1-8e2c-f0750ac1cd9b,Picking mint,采摘薄荷
translate-dcd9ae08-59a9-42eb-b290-6af900eac6b7,"Mint candles, refreshing the brain to reduce damage.","薄荷蜡烛,提神醒脑降损伤。"
translate-cf15989c-35f6-4930-ab4b-4f963a6a6f22,Mint candle,薄荷蜡烛
translate-99ef01e9-72af-4556-92aa-0a1f7226ea76,A mint candle is not ignited.,"一个薄荷蜡烛,没点燃。"
translate-4419a72e-c870-46b0-a37c-6d3a5c493b75,A mint candle helps sober and recovery.,"一个薄荷蜡烛,有助于清醒和恢复损伤。"
translate-8e47cce0-582f-4828-b1a3-fec56eada108,"An umbrella, but there is no umbrella now.","一个遮阳伞,不过现在没开伞。"
translate-a92ca530-7a34-4277-9f03-22799b33ed70,Parasol-closure,遮阳伞-关闭
translate-2cbb2f5a-b78e-4472-865b-b040fa1e5701,Open,打开
translate-4003fc33-3998-46ea-b6a0-f378bc746f27,An umbrella,一个遮阳伞
translate-a0c562f1-0f36-493f-9022-c5370d500671,Umbrella,遮阳伞
translate-68a18559-0a8a-428f-beaf-1028d44dbcbe,Need wood,需要原木
translate-461f44c2-90c0-4dbc-953c-05b6d1a4683f,An umbrella can block the damage of the sun.,"一个遮阳伞,可以挡住阳光的伤害。"
translate-a763c307-6eee-49b9-8c62-e03614910e6c,Re -engraving,重雕
translate-274841e8-cd7e-4582-a688-6176bad633fe,Wet,打湿
translate-3b931dda-6635-4394-ae85-01b683fad2bd,Make sticking mouse board,制作粘鼠板
translate-cd460b8d-e9c3-4ec0-9d00-f3bb165c994f,Discover Yongxia Cave,发现永夏洞穴
translate-42406fe5-3ea8-495d-8a32-b96fde8ef8a9,Digging ashes,挖掘灰烬
translate-7235ece3-e8a1-49d1-a513-7abd120afd53,Mint,种植薄荷
translate-ae4e7d94-0314-4402-9b5a-fa3504160464,Plant macaques,种植猕猴
translate-8bf14d6a-b7ed-4287-a8a8-1d7bb0e0549d,The sticky rat board is here!,粘鼠板在此！
translate-03f05a2a-1d96-425e-af28-6db99dc2d470,Bat cave exit,蝙蝠洞出口
translate-078fb5ea-0c5e-41b1-9ce3-b9b70fe925e8,Blend,糅合
translate-e87a6dbc-ea08-493e-a7a4-15e3798267c5,Mark,印记
